"P0_Ab","P3_cm","P3_wt","IGH","IGL","P0_Ab_Ratio","P3_cm_Ratio","P3_wt_Ratio","P3_cmR","P3_wtR"
2,1,2,"IGHV3-48","IGLV2-5",8.45630205910955e-06,4.22815102955478e-06,8.45630205910955e-06,0.5,1
2,1,2,"IGHV3-73","IGKV1D-13",1.39213720904332e-05,6.96068604521662e-06,1.39213720904332e-05,0.5,1
0,3,0,"IGHV3-73","IGLV3-27",0,2.39936656722625e-05,0,Inf,NA
0,0,3,"IGHV3-13","IGLV2-18",0,0,1.26844530886643e-05,NA,Inf
0,0,3,"IGHV3-72","IGLV3-1",0,0,2.08820581356498e-05,NA,Inf
0,0,3,"IGHV3-16","IGKV2-29",0,0,2.39936656722625e-05,NA,Inf
26,2,0,"IGHV3-43","IGKV1-33",0.000109931926768424,8.45630205910955e-06,0,0.0769230769230769,0
33,2,0,"IGHV3-43","IGKV3-20",0.000229702639492148,1.39213720904332e-05,0,0.0606060606060606,0
16,2,0,"IGHV1-2","IGLV7-43",0.000127966216918733,1.59957771148417e-05,0,0.125,0
95,0,2,"IGHV4-31","IGKV1-39",0.000401674347807704,0,8.45630205910955e-06,0,0.0210526315789474
45,0,2,"IGHV3-53","IGKV3-20",0.000313230872034748,0,1.39213720904332e-05,0,0.0444444444444444
47,2,0,"IGHV4-38-2","IGKV1-33",0.00037590076219878,1.59957771148417e-05,0,0.0425531914893617,0
58,0,2,"IGHV4-38-2","IGLV1-47",0.000245232759714177,0,8.45630205910955e-06,0,0.0344827586206897
79,1,1,"IGHV5-51","IGKV3D-15",0.000549894197572113,6.96068604521662e-06,6.96068604521662e-06,0.0126582278481013,0.0126582278481013
46,1,1,"IGHV3-23","IGKV3D-15",0.000367902873641359,7.99788855742084e-06,7.99788855742084e-06,0.0217391304347826,0.0217391304347826
146,1,1,"IGHV4-34","IGKV3-20",0.000617310050314997,4.22815102955478e-06,4.22815102955478e-06,0.00684931506849315,0.00684931506849315
70,1,1,"IGHV3-53","IGKV1-33",0.000487248023165163,6.96068604521662e-06,6.96068604521662e-06,0.0142857142857143,0.0142857142857143
21,0,2,"IGHV3-66","IGKV2-30",0.000167955659705838,0,1.59957771148417e-05,0,0.0952380952380952
40,0,2,"IGHV1-8","IGKV1D-12",0.000169126041182191,0,8.45630205910955e-06,0,0.05
11,2,0,"IGHV3-74","IGKV3D-20",7.65675464973828e-05,1.39213720904332e-05,0,0.181818181818182,0
55,1,1,"IGHV4-39","IGKV1-NL1",0.000439883870658146,7.99788855742084e-06,7.99788855742084e-06,0.0181818181818182,0.0181818181818182
69,1,1,"IGHV5-51","IGKV1-8",0.00029174242103928,4.22815102955478e-06,4.22815102955478e-06,0.0144927536231884,0.0144927536231884
15,2,0,"IGHV3-66","IGKV2-28",0.000104410290678249,1.39213720904332e-05,0,0.133333333333333,0
50,0,2,"IGHV7-4-1","IGKV1-6",0.000399894427871042,0,1.59957771148417e-05,0,0.04
18,0,2,"IGHV4-30-4","IGKV3D-15",7.6106718531986e-05,0,8.45630205910955e-06,0,0.111111111111111
41,2,0,"IGHV3-53","IGLV2-11",0.000285388127853881,1.39213720904332e-05,0,0.0487804878048781,0
70,0,2,"IGHV3-30","IGLV1-47",0.000559852199019459,0,1.59957771148417e-05,0,0.0285714285714286
28,1,1,"IGHV3-33","IGLV1-40",0.000118388228827534,4.22815102955478e-06,4.22815102955478e-06,0.0357142857142857,0.0357142857142857
26,1,1,"IGHV4-38-2","IGKV2-30",0.000180977837175632,6.96068604521662e-06,6.96068604521662e-06,0.0384615384615385,0.0384615384615385
39,1,1,"IGHV5-51","IGLV3-27",0.000311917653739413,7.99788855742084e-06,7.99788855742084e-06,0.0256410256410256,0.0256410256410256
29,1,1,"IGHV4-59","IGKV3D-20",0.000122616379857088,4.22815102955478e-06,4.22815102955478e-06,0.0344827586206897,0.0344827586206897
22,2,0,"IGHV3-74","IGKV1-NL1",0.000153135092994766,1.39213720904332e-05,0,0.0909090909090909,0
24,1,1,"IGHV4-61","IGKV3D-20",0.0001919493253781,7.99788855742084e-06,7.99788855742084e-06,0.0416666666666667,0.0416666666666667
18,1,1,"IGHV7-4-1","IGKV1-13",7.6106718531986e-05,4.22815102955478e-06,4.22815102955478e-06,0.0555555555555556,0.0555555555555556
29,1,1,"IGHV3-53","IGKV1-12",0.000201859895311282,6.96068604521662e-06,6.96068604521662e-06,0.0344827586206897,0.0344827586206897
36,1,1,"IGHV3-64D","IGKV1-39",0.00028792398806715,7.99788855742084e-06,7.99788855742084e-06,0.0277777777777778,0.0277777777777778
14,1,1,"IGHV3-43","IGKV1-6",5.91941144137669e-05,4.22815102955478e-06,4.22815102955478e-06,0.0714285714285714,0.0714285714285714
12,0,2,"IGHV3-53","IGLV2-18",8.35282325425994e-05,0,1.39213720904332e-05,0,0.166666666666667
17,0,2,"IGHV4-30-2","IGLV2-11",0.000135964105476154,0,1.59957771148417e-05,0,0.117647058823529
36,1,1,"IGHV4-30-2","IGKV3-20",0.000152213437063972,4.22815102955478e-06,4.22815102955478e-06,0.0277777777777778,0.0277777777777778
41,1,1,"IGHV3-43","IGLV3-21",0.000285388127853881,6.96068604521662e-06,6.96068604521662e-06,0.024390243902439,0.024390243902439
51,1,1,"IGHV3-53","IGLV1-47",0.000407892316428463,7.99788855742084e-06,7.99788855742084e-06,0.0196078431372549,0.0196078431372549
18,2,0,"IGHV3-66","IGKV1-12",7.6106718531986e-05,8.45630205910955e-06,0,0.111111111111111,0
15,1,1,"IGHV3-30","IGKV1-9",0.000104410290678249,6.96068604521662e-06,6.96068604521662e-06,0.0666666666666667,0.0666666666666667
30,2,0,"IGHV3-66","IGLV3-21",0.000239936656722625,1.59957771148417e-05,0,0.0666666666666667,0
23,2,0,"IGHV3-64D","IGLV2-8",9.72474736797598e-05,8.45630205910955e-06,0,0.0869565217391304,0
16,0,2,"IGHV1-3","IGLV8-61",0.000111370976723466,0,1.39213720904332e-05,0,0.125
19,1,1,"IGHV3-13","IGKV1-33",0.000151959882590996,7.99788855742084e-06,7.99788855742084e-06,0.0526315789473684,0.0526315789473684
38,2,0,"IGHV3-43","IGKV1-27",0.000160669739123081,8.45630205910955e-06,0,0.0526315789473684,0
20,2,0,"IGHV3-48","IGLV1-36",0.000139213720904332,1.39213720904332e-05,0,0.1,0
50,1,1,"IGHV3-30","IGLV2-11",0.000399894427871042,7.99788855742084e-06,7.99788855742084e-06,0.02,0.02
24,0,2,"IGHV4-28","IGLV2-14",0.000101475624709315,0,8.45630205910955e-06,0,0.0833333333333333
1,2,0,"IGHV1-38-4","IGKV1-5",6.96068604521662e-06,1.39213720904332e-05,0,2,0
21,1,1,"IGHV7-4-1","IGLV7-43",0.000167955659705838,7.99788855742084e-06,7.99788855742084e-06,0.0476190476190476,0.0476190476190476
21,1,1,"IGHV4-38-2","IGLV6-57",8.87911716206503e-05,4.22815102955478e-06,4.22815102955478e-06,0.0476190476190476,0.0476190476190476
16,0,2,"IGHV4-31","IGKV1-33",0.000111370976723466,0,1.39213720904332e-05,0,0.125
16,2,0,"IGHV1-8","IGKV1-8",0.000127966216918733,1.59957771148417e-05,0,0.125,0
12,1,1,"IGHV3-48","IGKV1-NL1",5.07378123546573e-05,4.22815102955478e-06,4.22815102955478e-06,0.0833333333333333,0.0833333333333333
3,1,1,"IGHV3-33","IGLV1-36",2.08820581356498e-05,6.96068604521662e-06,6.96068604521662e-06,0.333333333333333,0.333333333333333
1,1,1,"IGHV3-23","IGLV3-16",7.99788855742084e-06,7.99788855742084e-06,7.99788855742084e-06,1,1
8,1,1,"IGHV5-10-1","IGLV1-36",3.38252082364382e-05,4.22815102955478e-06,4.22815102955478e-06,0.125,0.125
85,1,1,"IGHV4-30-2","IGKV1-5",0.000591658313843412,6.96068604521662e-06,6.96068604521662e-06,0.0117647058823529,0.0117647058823529
17,0,2,"IGHV5-10-1","IGKV3-15",0.000135964105476154,0,1.59957771148417e-05,0,0.117647058823529
24,0,2,"IGHV3-43","IGLV7-46",0.000101475624709315,0,8.45630205910955e-06,0,0.0833333333333333
20,2,0,"IGHV1-58","IGLV1-40",0.000139213720904332,1.39213720904332e-05,0,0.1,0
30,1,1,"IGHV4-34","IGLV8-61",0.000239936656722625,7.99788855742084e-06,7.99788855742084e-06,0.0333333333333333,0.0333333333333333
4,2,0,"IGHV3-7","IGKV1D-13",1.69126041182191e-05,8.45630205910955e-06,0,0.5,0
10,1,1,"IGHV3-23","IGLV3-1",6.96068604521662e-05,6.96068604521662e-06,6.96068604521662e-06,0.1,0.1
1,0,2,"IGHV3-13","IGKV1-6",7.99788855742084e-06,0,1.59957771148417e-05,0,2
13,2,0,"IGHV1-2","IGKV1D-13",5.49659633842121e-05,8.45630205910955e-06,0,0.153846153846154,0
3,2,0,"IGHV4-4","IGKV2-40",2.08820581356498e-05,1.39213720904332e-05,0,0.666666666666667,0
22,0,2,"IGHV3-11","IGKV1-12",0.000175953548263259,0,1.59957771148417e-05,0,0.0909090909090909
8,0,2,"IGHV3-23","IGLV3-12",3.38252082364382e-05,0,8.45630205910955e-06,0,0.25
1,1,1,"IGHV4-34","IGLV4-60",6.96068604521662e-06,6.96068604521662e-06,6.96068604521662e-06,1,1
13,0,2,"IGHV1-18","IGKV3D-15",0.000103972551246471,0,1.59957771148417e-05,0,0.153846153846154
3,0,2,"IGHV3-11","IGLV2-18",1.26844530886643e-05,0,8.45630205910955e-06,0,0.666666666666667
12,2,0,"IGHV3-49","IGLV7-46",8.35282325425994e-05,1.39213720904332e-05,0,0.166666666666667,0
20,2,0,"IGHV4-30-2","IGLV7-46",0.000159957771148417,1.59957771148417e-05,0,0.1,0
2,0,2,"IGHV3-69-1","IGLV2-11",8.45630205910955e-06,0,8.45630205910955e-06,0,1
2,0,2,"IGHV1-18","IGLV4-60",1.39213720904332e-05,0,1.39213720904332e-05,0,1
8,1,1,"IGHV3-33","IGKV2-30",6.39831084593667e-05,7.99788855742084e-06,7.99788855742084e-06,0.125,0.125
4,0,2,"IGHV3-48","IGKV1-37",1.69126041182191e-05,0,8.45630205910955e-06,0,0.5
9,0,2,"IGHV4-31","IGLV6-57",6.26461744069495e-05,0,1.39213720904332e-05,0,0.222222222222222
10,2,0,"IGHV1-3","IGKV1-13",7.99788855742084e-05,1.59957771148417e-05,0,0.2,0
1,2,0,"IGHV3-15","IGKV3D-11",4.22815102955478e-06,8.45630205910955e-06,0,2,0
11,1,1,"IGHV4-61","IGLV1-50",7.65675464973828e-05,6.96068604521662e-06,6.96068604521662e-06,0.0909090909090909,0.0909090909090909
15,1,1,"IGHV3-20","IGKV1-27",0.000119968328361313,7.99788855742084e-06,7.99788855742084e-06,0.0666666666666667,0.0666666666666667
18,1,1,"IGHV1-18","IGKV1-8",7.6106718531986e-05,4.22815102955478e-06,4.22815102955478e-06,0.0555555555555556,0.0555555555555556
9,2,0,"IGHV3-64","IGKV1-33",6.26461744069495e-05,1.39213720904332e-05,0,0.222222222222222,0
12,1,1,"IGHV3-30","IGLV1-36",9.59746626890501e-05,7.99788855742084e-06,7.99788855742084e-06,0.0833333333333333,0.0833333333333333
3,2,0,"IGHV1-58","IGLV2-18",1.26844530886643e-05,8.45630205910955e-06,0,0.666666666666667,0
8,0,2,"IGHV1-58","IGKV2-30",5.56854883617329e-05,0,1.39213720904332e-05,0,0.25
6,1,1,"IGHV3-30","IGKV2-29",4.7987331344525e-05,7.99788855742084e-06,7.99788855742084e-06,0.166666666666667,0.166666666666667
23,0,2,"IGHV1-58","IGKV3-20",9.72474736797598e-05,0,8.45630205910955e-06,0,0.0869565217391304
20,2,0,"IGHV3-73","IGKV3-15",0.000139213720904332,1.39213720904332e-05,0,0.1,0
9,1,1,"IGHV1-46","IGLV1-50",7.19809970167876e-05,7.99788855742084e-06,7.99788855742084e-06,0.111111111111111,0.111111111111111
5,2,0,"IGHV4-28","IGKV3-11",2.11407551477739e-05,8.45630205910955e-06,0,0.4,0
6,0,2,"IGHV3-73","IGKV1D-12",4.17641162712997e-05,0,1.39213720904332e-05,0,0.333333333333333
2,2,0,"IGHV3-74","IGKV3D-11",1.59957771148417e-05,1.59957771148417e-05,0,1,0
3,2,0,"IGHV3-21","IGLV3-27",1.26844530886643e-05,8.45630205910955e-06,0,0.666666666666667,0
3,1,1,"IGHV3-15","IGKV1D-13",2.08820581356498e-05,6.96068604521662e-06,6.96068604521662e-06,0.333333333333333,0.333333333333333
4,0,2,"IGHV3-11","IGKV2-29",3.19915542296834e-05,0,1.59957771148417e-05,0,0.5
2,1,1,"IGHV4-61","IGLV2-5",8.45630205910955e-06,4.22815102955478e-06,4.22815102955478e-06,0.5,0.5
6,0,2,"IGHV3-74","IGLV1-50",4.17641162712997e-05,0,1.39213720904332e-05,0,0.333333333333333
6,1,1,"IGHV3-13","IGLV8-61",4.7987331344525e-05,7.99788855742084e-06,7.99788855742084e-06,0.166666666666667,0.166666666666667
3,0,2,"IGHV1-69","IGLV2-18",1.26844530886643e-05,0,8.45630205910955e-06,0,0.666666666666667
1,2,0,"IGHV3-15","IGKV2D-30",6.96068604521662e-06,1.39213720904332e-05,0,2,0
1,1,1,"IGHV3-13","IGKV1-37",7.99788855742084e-06,7.99788855742084e-06,7.99788855742084e-06,1,1
8,0,2,"IGHV1-8","IGKV1D-13",3.38252082364382e-05,0,8.45630205910955e-06,0,0.25
1,1,1,"IGHV1-69","IGLV4-60",6.96068604521662e-06,6.96068604521662e-06,6.96068604521662e-06,1,1
1,2,0,"IGHV3-49","IGLV2-5",7.99788855742084e-06,1.59957771148417e-05,0,2,0
1,2,0,"IGHV3-72","IGKV2-40",4.22815102955478e-06,8.45630205910955e-06,0,2,0
1,0,2,"IGHV3-43","IGKV3D-20",6.96068604521662e-06,0,1.39213720904332e-05,0,2
1,0,2,"IGHV3-64","IGLV8-61",7.99788855742084e-06,0,1.59957771148417e-05,0,2
2,2,0,"IGHV3-74","IGKV1-37",8.45630205910955e-06,8.45630205910955e-06,0,1,0
2,2,0,"IGHV3-66","IGLV2-5",1.39213720904332e-05,1.39213720904332e-05,0,1,0
1,1,1,"IGHV1-69","IGKV1-13",7.99788855742084e-06,7.99788855742084e-06,7.99788855742084e-06,1,1
1,1,1,"IGHV3-49","IGKV2-29",4.22815102955478e-06,4.22815102955478e-06,4.22815102955478e-06,1,1
1,1,1,"IGHV3-23","IGLV5-37",6.96068604521662e-06,6.96068604521662e-06,6.96068604521662e-06,1,1
3,1,1,"IGHV3-74","IGLV3-1",2.39936656722625e-05,7.99788855742084e-06,7.99788855742084e-06,0.333333333333333,0.333333333333333
1,0,2,"IGHV3-69-1","IGKV2-30",4.22815102955478e-06,0,8.45630205910955e-06,0,2
0,2,0,"IGHV3-30","IGLV3-1",0,1.39213720904332e-05,0,Inf,NA
0,0,2,"IGHV3-11","IGLV2-5",0,0,1.59957771148417e-05,NA,Inf
0,2,0,"IGHV4-34","IGLV3-13",0,8.45630205910955e-06,0,Inf,NA
0,0,2,"IGHV3-73","IGLV4-60",0,0,1.39213720904332e-05,NA,Inf
0,2,0,"IGHV3-20","IGLV5-37",0,1.59957771148417e-05,0,Inf,NA
0,1,1,"IGHV3-9","IGKV3-7",0,4.22815102955478e-06,4.22815102955478e-06,Inf,Inf
0,0,2,"IGHV3-11","IGLV3-25",0,0,1.39213720904332e-05,NA,Inf
35,0,1,"IGHV4-38-2","IGLV2-11",0.000279926099509729,0,7.99788855742084e-06,0,0.0285714285714286
35,0,1,"IGHV3-53","IGKV1-17",0.000147985286034417,0,4.22815102955478e-06,0,0.0285714285714286
16,0,1,"IGHV3-7","IGLV7-43",0.000111370976723466,0,6.96068604521662e-06,0,0.0625
3,1,0,"IGHV7-4-1","IGLV1-50",2.39936656722625e-05,7.99788855742084e-06,0,0.333333333333333,0
15,1,0,"IGHV4-61","IGKV2-40",6.34222654433216e-05,4.22815102955478e-06,0,0.0666666666666667,0
7,0,1,"IGHV3-43D","IGKV1-39",4.87248023165163e-05,0,6.96068604521662e-06,0,0.142857142857143
20,1,0,"IGHV5-10-1","IGLV7-46",0.000159957771148417,7.99788855742084e-06,0,0.05,0
17,0,1,"IGHV4-59","IGKV1D-13",7.18785675024312e-05,0,4.22815102955478e-06,0,0.0588235294117647
20,1,0,"IGHV4-34","IGLV1-36",0.000139213720904332,6.96068604521662e-06,0,0.05,0
15,0,1,"IGHV3-48","IGLV7-43",0.000119968328361313,0,7.99788855742084e-06,0,0.0666666666666667
4,0,1,"IGHV4-30-4","IGLV2-5",1.69126041182191e-05,0,4.22815102955478e-06,0,0.25
49,1,0,"IGHV3-43","IGKV1-5",0.000341073616215614,6.96068604521662e-06,0,0.0204081632653061,0
8,0,1,"IGHV4-30-4","IGLV1-50",6.39831084593667e-05,0,7.99788855742084e-06,0,0.125
47,0,1,"IGHV3-48","IGKV3-15",0.000198723098389074,0,4.22815102955478e-06,0,0.0212765957446809
39,1,0,"IGHV4-30-4","IGKV2D-29",0.000271466755763448,6.96068604521662e-06,0,0.0256410256410256,0
29,0,1,"IGHV3-30-3","IGLV1-44",0.000231938768165204,0,7.99788855742084e-06,0,0.0344827586206897
47,1,0,"IGHV4-30-4","IGKV1D-12",0.000198723098389074,4.22815102955478e-06,0,0.0212765957446809,0
8,1,0,"IGHV1-69","IGLV1-36",5.56854883617329e-05,6.96068604521662e-06,0,0.125,0
23,1,0,"IGHV3-33","IGKV3-11",0.000183951436820679,7.99788855742084e-06,0,0.0434782608695652,0
13,0,1,"IGHV3-30-3","IGKV1-27",5.49659633842121e-05,0,4.22815102955478e-06,0,0.0769230769230769
18,1,0,"IGHV3-72","IGLV7-46",0.000125292348813899,6.96068604521662e-06,0,0.0555555555555556,0
2,0,1,"IGHV4-4","IGLV3-12",1.59957771148417e-05,0,7.99788855742084e-06,0,0.5
16,1,0,"IGHV5-10-1","IGKV1-9",6.76504164728764e-05,4.22815102955478e-06,0,0.0625,0
29,0,1,"IGHV1-18","IGKV2-29",0.000201859895311282,0,6.96068604521662e-06,0,0.0344827586206897
28,0,1,"IGHV3-33","IGLV1-47",0.000223940879607784,0,7.99788855742084e-06,0,0.0357142857142857
48,0,1,"IGHV3-21","IGKV3-15",0.000202951249418629,0,4.22815102955478e-06,0,0.0208333333333333
2,0,1,"IGHV5-10-1","IGLV4-60",1.39213720904332e-05,0,6.96068604521662e-06,0,0.5
25,1,0,"IGHV3-30-3","IGLV2-8",0.000199947213935521,7.99788855742084e-06,0,0.04,0
5,0,1,"IGHV3-66","IGLV1-36",2.11407551477739e-05,0,4.22815102955478e-06,0,0.2
17,1,0,"IGHV4-30-2","IGKV1-9",0.000118331662768682,6.96068604521662e-06,0,0.0588235294117647,0
47,0,1,"IGHV4-30-4","IGLV1-36",0.00037590076219878,0,7.99788855742084e-06,0,0.0212765957446809
5,1,0,"IGHV3-30","IGLV7-43",2.11407551477739e-05,4.22815102955478e-06,0,0.2,0
58,1,0,"IGHV3-30","IGLV3-21",0.000403719790622564,6.96068604521662e-06,0,0.0172413793103448,0
25,0,1,"IGHV3-48","IGLV8-61",0.000199947213935521,0,7.99788855742084e-06,0,0.04
32,1,0,"IGHV3-66","IGKV1-33",0.000135300832945753,4.22815102955478e-06,0,0.03125,0
25,1,0,"IGHV4-38-2","IGKV1-9",0.000174017151130415,6.96068604521662e-06,0,0.04,0
51,1,0,"IGHV3-30-3","IGKV1-39",0.000407892316428463,7.99788855742084e-06,0,0.0196078431372549,0
25,0,1,"IGHV3-33","IGKV4-1",0.000105703775738869,0,4.22815102955478e-06,0,0.04
15,0,1,"IGHV4-39","IGLV3-12",0.000104410290678249,0,6.96068604521662e-06,0,0.0666666666666667
26,0,1,"IGHV3-30-3","IGLV2-23",0.000207945102492942,0,7.99788855742084e-06,0,0.0384615384615385
26,1,0,"IGHV3-30","IGKV3-15",0.000109931926768424,4.22815102955478e-06,0,0.0384615384615385,0
28,1,0,"IGHV3-30","IGKV1-17",0.000194899209266065,6.96068604521662e-06,0,0.0357142857142857,0
33,1,0,"IGHV1-18","IGLV7-43",0.000263930322394888,7.99788855742084e-06,0,0.0303030303030303,0
13,0,1,"IGHV3-30-3","IGLV2-11",5.49659633842121e-05,0,4.22815102955478e-06,0,0.0769230769230769
60,1,0,"IGHV4-34","IGKV3-15",0.000417641162712997,6.96068604521662e-06,0,0.0166666666666667,0
5,1,0,"IGHV4-38-2","IGKV1-13",3.99894427871042e-05,7.99788855742084e-06,0,0.2,0
27,0,1,"IGHV4-31","IGLV3-21",0.000114160077797979,0,4.22815102955478e-06,0,0.037037037037037
22,1,0,"IGHV3-66","IGLV7-46",0.000153135092994766,6.96068604521662e-06,0,0.0454545454545455,0
42,0,1,"IGHV5-51","IGKV2-40",0.000335911319411675,0,7.99788855742084e-06,0,0.0238095238095238
12,0,1,"IGHV4-59","IGLV4-60",5.07378123546573e-05,0,4.22815102955478e-06,0,0.0833333333333333
1,1,0,"IGHV3-43","IGKV2-40",6.96068604521662e-06,6.96068604521662e-06,0,1,0
3,1,0,"IGHV7-4-1","IGKV3D-11",2.39936656722625e-05,7.99788855742084e-06,0,0.333333333333333,0
16,1,0,"IGHV4-39","IGLV3-27",6.76504164728764e-05,4.22815102955478e-06,0,0.0625,0
8,1,0,"IGHV3-64","IGKV1-17",5.56854883617329e-05,6.96068604521662e-06,0,0.125,0
4,0,1,"IGHV4-28","IGLV1-47",3.19915542296834e-05,0,7.99788855742084e-06,0,0.25
17,0,1,"IGHV4-30-2","IGKV1-12",7.18785675024312e-05,0,4.22815102955478e-06,0,0.0588235294117647
10,1,0,"IGHV3-20","IGLV2-11",6.96068604521662e-05,6.96068604521662e-06,0,0.1,0
28,1,0,"IGHV4-30-2","IGKV1-17",0.000223940879607784,7.99788855742084e-06,0,0.0357142857142857,0
29,0,1,"IGHV3-53","IGKV1-9",0.000122616379857088,0,4.22815102955478e-06,0,0.0344827586206897
11,0,1,"IGHV1-3","IGLV1-50",7.65675464973828e-05,0,6.96068604521662e-06,0,0.0909090909090909
17,0,1,"IGHV4-34","IGLV7-43",0.000135964105476154,0,7.99788855742084e-06,0,0.0588235294117647
39,1,0,"IGHV4-38-2","IGKV1-12",0.000164897890152636,4.22815102955478e-06,0,0.0256410256410256,0
20,0,1,"IGHV3-13","IGKV1-17",0.000139213720904332,0,6.96068604521662e-06,0,0.05
15,1,0,"IGHV4-30-2","IGKV3-15",0.000119968328361313,7.99788855742084e-06,0,0.0666666666666667,0
10,0,1,"IGHV4-31","IGLV2-11",4.22815102955478e-05,0,4.22815102955478e-06,0,0.1
38,0,1,"IGHV4-31","IGKV3-11",0.000264506069718231,0,6.96068604521662e-06,0,0.0263157894736842
43,1,0,"IGHV1-3","IGKV1-9",0.000343909207969096,7.99788855742084e-06,0,0.0232558139534884,0
24,1,0,"IGHV3-66","IGKV3-20",0.000101475624709315,4.22815102955478e-06,0,0.0416666666666667,0
13,1,0,"IGHV3-11","IGKV3-15",9.0488918587816e-05,6.96068604521662e-06,0,0.0769230769230769,0
35,1,0,"IGHV4-38-2","IGKV1-17",0.000279926099509729,7.99788855742084e-06,0,0.0285714285714286,0
17,1,0,"IGHV3-48","IGKV1D-12",7.18785675024312e-05,4.22815102955478e-06,0,0.0588235294117647,0
2,1,0,"IGHV3-49","IGKV1-13",1.39213720904332e-05,6.96068604521662e-06,0,0.5,0
10,0,1,"IGHV3-74","IGKV1-8",7.99788855742084e-05,0,7.99788855742084e-06,0,0.1
53,0,1,"IGHV4-38-2","IGKV3-20",0.000224092004566403,0,4.22815102955478e-06,0,0.0188679245283019
16,0,1,"IGHV3-13","IGKV1-12",0.000111370976723466,0,6.96068604521662e-06,0,0.0625
16,1,0,"IGHV3-53","IGKV2-28",0.000127966216918733,7.99788855742084e-06,0,0.0625,0
17,0,1,"IGHV3-64","IGLV1-47",7.18785675024312e-05,0,4.22815102955478e-06,0,0.0588235294117647
4,1,0,"IGHV3-23","IGKV2-24",2.78427441808665e-05,6.96068604521662e-06,0,0.25,0
9,0,1,"IGHV1-46","IGLV3-27",7.19809970167876e-05,0,7.99788855742084e-06,0,0.111111111111111
3,0,1,"IGHV5-10-1","IGKV2D-29",1.26844530886643e-05,0,4.22815102955478e-06,0,0.333333333333333
4,0,1,"IGHV4-30-4","IGLV4-60",2.78427441808665e-05,0,6.96068604521662e-06,0,0.25
12,0,1,"IGHV1-2","IGKV3D-15",9.59746626890501e-05,0,7.99788855742084e-06,0,0.0833333333333333
22,0,1,"IGHV4-38-2","IGKV1-6",9.30193226502051e-05,0,4.22815102955478e-06,0,0.0454545454545455
56,1,0,"IGHV1-3","IGLV7-46",0.000389798418532131,6.96068604521662e-06,0,0.0178571428571429,0
4,1,0,"IGHV3-9","IGKV3D-20",3.19915542296834e-05,7.99788855742084e-06,0,0.25,0
10,0,1,"IGHV1-3","IGLV2-18",4.22815102955478e-05,0,4.22815102955478e-06,0,0.1
32,0,1,"IGHV3-66","IGLV1-47",0.000222741953446932,0,6.96068604521662e-06,0,0.03125
3,0,1,"IGHV1-46","IGLV3-25",2.39936656722625e-05,0,7.99788855742084e-06,0,0.333333333333333
4,0,1,"IGHV3-49","IGLV8-61",1.69126041182191e-05,0,4.22815102955478e-06,0,0.25
3,0,1,"IGHV3-66","IGLV2-18",2.08820581356498e-05,0,6.96068604521662e-06,0,0.333333333333333
1,1,0,"IGHV3-22","IGLV2-14",7.99788855742084e-06,7.99788855742084e-06,0,1,0
2,0,1,"IGHV3-64D","IGLV6-57",8.45630205910955e-06,0,4.22815102955478e-06,0,0.5
20,0,1,"IGHV1-46","IGKV2D-29",0.000139213720904332,0,6.96068604521662e-06,0,0.05
11,1,0,"IGHV3-64","IGKV2-30",8.79767741316293e-05,7.99788855742084e-06,0,0.0909090909090909,0
31,0,1,"IGHV4-30-4","IGKV1-13",0.000131072681916198,0,4.22815102955478e-06,0,0.032258064516129
4,1,0,"IGHV1-8","IGKV1-16",2.78427441808665e-05,6.96068604521662e-06,0,0.25,0
5,1,0,"IGHV3-7","IGKV2-40",3.99894427871042e-05,7.99788855742084e-06,0,0.2,0
2,1,0,"IGHV3-69-1","IGKV1-27",8.45630205910955e-06,4.22815102955478e-06,0,0.5,0
60,0,1,"IGHV3-66","IGKV1-5",0.000417641162712997,0,6.96068604521662e-06,0,0.0166666666666667
5,1,0,"IGHV3-64D","IGKV1-12",3.99894427871042e-05,7.99788855742084e-06,0,0.2,0
8,1,0,"IGHV3-30","IGKV2D-29",3.38252082364382e-05,4.22815102955478e-06,0,0.125,0
2,1,0,"IGHV3-30-3","IGKV2-29",1.39213720904332e-05,6.96068604521662e-06,0,0.5,0
10,1,0,"IGHV3-48","IGKV2D-29",7.99788855742084e-05,7.99788855742084e-06,0,0.1,0
9,0,1,"IGHV3-72","IGLV8-61",3.8053359265993e-05,0,4.22815102955478e-06,0,0.111111111111111
4,0,1,"IGHV3-15","IGKV3D-15",2.78427441808665e-05,0,6.96068604521662e-06,0,0.25
